city,year,month,day,avg(la),avg(AQI),avg(lo)
郑州,2019,2,14,33.0,103.73684210526316,113.0
乌鲁木齐,2019,1,5,44.0,164.32558139534885,87.0
成都,2019,2,3,31.0,81.27058823529411,104.0
厦门,2019,1,2,24.0,34.63076923076923,117.0
成都,2019,2,7,30.0,97.01158301158301,104.0
厦门,2019,1,3,24.0,20.566265060240966,118.0
上海,2019,1,26,30.0,45.736111111111114,120.0
郑州,2018,8,14,33.0,54.869565217391305,113.0
天津,2019,2,23,39.0,112.6144578313253,117.0
成都,2019,1,5,30.0,90.804,104.0
济南,2019,1,22,36.0,117.9113924050633,117.0
成都,2019,2,8,30.0,82.94666666666667,104.0
青岛,2018,8,26,36.0,40.9375,120.0
上海,2019,2,10,30.0,34.15714285714286,120.0
天津,2018,8,4,39.0,79.02654867256638,118.0
成都,2019,1,27,31.0,66.08474576271186,104.0
北京,2018,8,26,39.0,70.12121212121212,116.0
成都,2019,1,22,30.0,78.53153153153153,103.0
上海,2019,1,20,31.0,131.51057401812687,120.0
成都,2019,6,9,31.0,49.515151515151516,104.0
天津,2018,8,27,40.0,91.0,116.0
天津,2019,2,6,39.0,60.25978647686833,117.0
北京,2018,8,28,38.0,54.333333333333336,115.0
海口,2019,2,26,19.0,31.348837209302324,110.0
上海,2018,8,25,31.0,36.669642857142854,121.0
天津,2019,1,1,39.0,79.98706896551724,117.0
青岛,2019,2,15,36.0,65.72413793103448,119.0
北京,2019,1,10,39.0,135.75862068965517,117.0
昆明,2019,2,1,25.0,58.86046511627907,103.0
济南,2018,8,22,36.0,98.58823529411765,117.0
郑州,2018,8,20,35.0,65.11764705882354,112.0
海口,2019,1,22,20.0,53.516129032258064,110.0
青岛,2019,1,26,35.0,60.03225806451613,120.0
郑州,2018,8,11,34.0,72.29292929292929,113.0
北京,2019,1,24,39.0,82.44549763033176,116.0
天津,2019,2,18,39.0,71.81904761904762,116.0
郑州,2018,8,9,35.0,69.6788990825688,112.0
上海,2018,8,14,32.0,57.22222222222222,121.0
厦门,2019,2,19,25.0,68.5,118.0
厦门,2019,2,5,24.0,125.96855345911949,118.0
海口,2018,8,7,20.0,21.56923076923077,110.0
青岛,2018,8,5,36.0,54.57142857142857,119.0
北京,2018,8,13,40.0,57.04255319148936,116.0
成都,2019,6,10,30.0,36.69767441860465,103.0
呼和浩特,2018,8,26,40.0,44.0,111.0
郑州,2019,1,20,34.0,131.25652173913045,113.0
青岛,2018,8,14,37.0,42.925,119.0
昆明,2018,8,11,25.0,43.38235294117647,103.0
郑州,2018,8,5,35.0,73.64406779661017,112.0
北京,2019,1,26,38.0,53.59090909090909,117.0
乌鲁木齐,2019,1,23,42.0,130.7027027027027,89.0
成都,2019,2,24,31.0,49.89473684210526,103.0
乌鲁木齐,2019,2,9,43.0,147.32608695652175,87.0
北京,2019,2,19,38.0,218.34883720930233,115.0
成都,2019,2,2,30.0,98.13333333333334,104.0
上海,2018,8,6,32.0,44.31578947368421,121.0
厦门,2018,8,14,24.0,26.53684210526316,118.0
乌鲁木齐,2019,2,3,43.0,112.88793103448276,87.0
青岛,2019,1,5,37.0,63.86363636363637,119.0
厦门,2019,2,12,25.0,20.8125,119.0
济南,2018,8,11,36.0,82.85810810810811,117.0
北京,2019,1,22,39.0,68.02510460251047,116.0
上海,2019,1,10,31.0,35.89510489510489,120.0
郑州,2019,2,20,33.0,237.2987012987013,113.0
上海,2019,1,5,31.0,42.825,121.0
厦门,2018,8,6,25.0,53.578947368421055,117.0
天津,2018,8,2,38.0,72.44897959183673,117.0
海口,2019,2,9,19.0,19.979166666666668,110.0
青岛,2019,2,20,36.0,232.32624113475177,120.0
郑州,2018,8,30,35.0,73.0625,113.0
郑州,2018,8,26,35.0,89.11111111111111,112.0
昆明,2018,8,6,25.0,45.54545454545455,103.0
厦门,2019,2,7,25.0,61.642857142857146,118.0
海口,2018,8,23,19.0,28.0,110.0
天津,2019,2,9,39.0,33.06043956043956,117.0
天津,2018,8,30,39.0,43.0,118.0
郑州,2019,2,12,34.0,126.10526315789474,113.0
天津,2019,1,13,40.0,117.03571428571429,116.0
青岛,2019,1,12,36.0,230.82758620689654,119.0
昆明,2019,1,14,24.0,35.06603773584906,102.0
天津,2019,1,16,38.0,82.36065573770492,117.0
乌鲁木齐,2018,8,15,42.0,56.27777777777778,89.0
上海,2018,8,1,31.0,34.003389830508475,121.0
成都,2019,1,9,30.0,113.1559633027523,103.0
郑州,2019,2,4,35.0,83.76063829787235,113.0
济南,2018,8,23,35.0,56.666666666666664,115.0
北京,2018,8,27,39.0,75.55,117.0
天津,2018,8,26,39.0,64.81481481481481,116.0
上海,2018,8,31,31.0,41.43478260869565,120.0
乌鲁木齐,2019,2,15,44.0,82.89473684210526,87.0
昆明,2018,8,25,24.0,40.89655172413793,102.0
昆明,2019,1,3,25.0,29.373493975903614,102.0
青岛,2019,1,30,36.0,142.58139534883722,119.0
上海,2018,8,5,30.0,50.484848484848484,120.0
上海,2018,8,10,31.0,69.25390625,120.0
厦门,2019,1,28,25.0,26.227272727272727,118.0
呼和浩特,2019,6,10,40.0,40.464516129032255,111.0
青岛,2018,8,16,35.0,39.6875,120.0
天津,2018,8,28,39.0,58.370370370370374,116.0
乌鲁木齐,2018,8,11,42.0,51.27777777777778,89.0
昆明,2019,1,30,25.0,45.12765957446808,103.0
上海,2019,1,14,30.0,111.61111111111111,120.0
厦门,2019,1,3,25.0,18.933333333333334,118.0
乌鲁木齐,2019,2,17,44.0,159.27777777777777,87.0
济南,2019,2,27,36.0,131.2608695652174,117.0
济南,2018,8,20,36.0,27.53211009174312,116.0
北京,2019,2,14,39.0,35.129629629629626,117.0
郑州,2018,8,24,34.0,104.02777777777777,113.0
海口,2019,2,13,19.0,24.395833333333332,110.0
青岛,2019,1,30,36.0,118.45084745762712,120.0
济南,2019,1,11,36.0,160.27272727272728,115.0
青岛,2019,1,10,35.0,65.05882352941177,119.0
上海,2019,6,8,32.0,56.6125,120.0
呼和浩特,2018,8,27,40.0,71.80530973451327,111.0
郑州,2018,8,25,35.0,83.87719298245614,113.0
青岛,2019,2,1,37.0,86.53846153846153,119.0
上海,2019,2,6,31.0,70.98412698412699,121.0
成都,2019,1,15,31.0,48.04347826086956,103.0
乌鲁木齐,2018,8,15,44.0,50.34285714285714,87.0
厦门,2018,8,9,25.0,45.0,119.0
成都,2019,1,8,30.0,125.14741035856574,104.0
天津,2019,1,3,39.0,158.5358851674641,117.0
成都,2018,8,4,30.0,38.15151515151515,103.0
北京,2019,2,4,39.0,129.10752688172042,117.0
郑州,2018,8,17,34.0,49.25,114.0
上海,2018,8,11,31.0,57.07829181494662,120.0
济南,2018,8,8,36.0,65.21666666666667,116.0
厦门,2019,2,11,24.0,45.71212121212121,117.0
济南,2019,6,9,36.0,62.557046979865774,116.0
青岛,2019,2,11,35.0,123.3970588235294,119.0
厦门,2019,1,4,24.0,33.56804733727811,118.0
厦门,2019,6,10,25.0,19.941176470588236,117.0
北京,2019,1,2,39.0,112.71232876712328,117.0
上海,2019,1,13,32.0,117.93478260869566,120.0
青岛,2018,8,10,35.0,57.2,119.0
成都,2019,1,14,31.0,139.93582887700535,104.0
上海,2019,1,11,31.0,27.80821917808219,121.0
济南,2019,1,26,36.0,83.4963503649635,116.0
上海,2019,1,27,31.0,48.29504504504504,120.0
昆明,2019,2,10,25.0,40.29545454545455,103.0
郑州,2018,8,25,34.0,91.72222222222223,113.0
厦门,2019,2,24,24.0,22.74125874125874,118.0
郑州,2019,1,13,34.0,233.5392670157068,113.0
昆明,2019,2,9,25.0,39.53488372093023,103.0
北京,2019,2,22,40.0,73.95454545454545,116.0
昆明,2019,2,20,25.0,46.10344827586207,102.0
成都,2018,8,9,31.0,31.733333333333334,103.0
青岛,2019,1,12,36.0,217.8125,120.0
青岛,2018,8,23,36.0,41.857142857142854,119.0
天津,2019,2,15,40.0,25.547169811320753,116.0
郑州,2018,8,7,35.0,63.413223140495866,113.0
郑州,2018,8,18,34.0,31.558823529411764,114.0
呼和浩特,2019,1,11,40.0,164.65822784810126,111.0
青岛,2019,1,23,35.0,123.05970149253731,119.0
青岛,2019,1,10,36.0,80.32352941176471,119.0
乌鲁木齐,2018,8,14,43.0,37.0,88.0
昆明,2019,1,19,25.0,43.88636363636363,103.0
上海,2018,8,26,32.0,90.66666666666667,121.0
青岛,2019,1,4,37.0,194.91666666666666,119.0
上海,2018,8,21,32.0,49.44444444444444,120.0
上海,2019,2,27,30.0,43.23880597014925,120.0
郑州,2019,2,6,35.0,182.29323308270676,112.0
郑州,2019,1,31,35.0,86.08955223880596,112.0
成都,2019,2,24,30.0,75.18,104.0
海口,2019,2,17,19.0,18.535714285714285,110.0
青岛,2019,6,8,35.0,51.784615384615385,119.0
青岛,2019,2,27,36.0,74.69496855345912,120.0
天津,2018,8,23,38.0,78.875,117.0
北京,2018,8,19,40.0,35.77777777777778,116.0
乌鲁木齐,2018,8,31,42.0,75.25,89.0
济南,2018,8,31,36.0,41.955465587044536,117.0
北京,2019,2,2,39.0,147.10256410256412,117.0
北京,2018,8,24,40.0,31.08108108108108,116.0
乌鲁木齐,2019,2,24,42.0,84.60714285714286,89.0
北京,2019,1,9,39.0,70.48260869565217,116.0
成都,2018,8,11,31.0,35.733333333333334,103.0
上海,2018,8,19,30.0,25.5,120.0
成都,2018,8,22,31.0,56.99065420560748,104.0
成都,2019,1,5,30.0,86.89075630252101,103.0
北京,2019,1,2,38.0,237.0,115.0
青岛,2019,1,29,35.0,72.31428571428572,119.0
天津,2018,8,5,39.0,54.35813953488372,117.0
北京,2019,1,26,39.0,42.325581395348834,117.0
厦门,2019,1,6,25.0,26.11764705882353,119.0
厦门,2019,1,4,24.0,58.28333333333333,117.0
乌鲁木齐,2019,1,12,42.0,214.04166666666666,89.0
厦门,2018,8,28,24.0,29.727272727272727,118.0
厦门,2019,2,14,25.0,28.789473684210527,119.0
成都,2019,2,12,30.0,53.40350877192982,104.0
昆明,2019,2,20,24.0,37.43269230769231,102.0
上海,2019,2,9,30.0,25.816666666666666,120.0
青岛,2019,1,29,36.0,78.53658536585365,119.0
青岛,2018,8,12,35.0,53.94915254237288,119.0
郑州,2019,6,10,35.0,59.368852459016395,113.0
北京,2019,1,29,40.0,118.84615384615384,116.0
郑州,2018,8,10,33.0,77.0,113.0
济南,2019,1,6,36.0,137.98031496062993,117.0
北京,2019,2,24,38.0,225.125,115.0
昆明,2019,1,7,25.0,51.03703703703704,102.0
厦门,2019,1,23,25.0,55.82608695652174,118.0
昆明,2018,8,31,24.0,28.27433628318584,102.0
昆明,2018,8,16,25.0,55.71641791044776,102.0
成都,2019,1,19,30.0,70.7304347826087,103.0
北京,2019,1,6,38.0,185.97916666666666,115.0
青岛,2019,2,24,35.0,214.3170731707317,119.0
上海,2019,1,17,32.0,110.76190476190476,120.0
昆明,2018,8,21,24.0,44.24,102.0
呼和浩特,2019,2,7,40.0,25.517241379310345,111.0
济南,2019,2,14,37.0,53.291666666666664,116.0
昆明,2018,8,24,25.0,57.44444444444444,102.0
厦门,2019,1,25,24.0,91.14285714285714,117.0
成都,2019,2,7,30.0,80.33333333333333,103.0
天津,2019,1,3,39.0,171.92417061611374,116.0
青岛,2019,1,9,35.0,55.23943661971831,119.0
厦门,2019,2,8,25.0,18.772727272727273,118.0
青岛,2019,6,10,36.0,66.30434782608695,119.0
青岛,2018,8,25,35.0,54.0625,120.0
青岛,2019,2,14,35.0,54.28,120.0
上海,2018,8,30,31.0,39.26923076923077,121.0
海口,2019,2,16,19.0,19.416666666666668,110.0
天津,2018,8,7,39.0,61.13068181818182,117.0
青岛,2019,2,17,36.0,47.5,119.0
上海,2019,1,17,30.0,95.35593220338983,120.0
海口,2019,2,11,19.0,32.638297872340424,110.0
呼和浩特,2019,2,25,40.0,40.06666666666667,111.0
成都,2018,8,5,31.0,52.24087591240876,104.0
青岛,2019,2,28,35.0,112.84782608695652,120.0
天津,2019,2,21,38.0,242.0625,117.0
青岛,2019,1,3,35.0,215.91044776119404,119.0
郑州,2019,2,10,34.0,60.17283950617284,114.0
北京,2018,8,19,39.0,42.223404255319146,116.0
成都,2019,2,1,30.0,84.81746031746032,104.0
海口,2018,8,14,20.0,22.015384615384615,110.0
乌鲁木齐,2019,1,13,44.0,221.55,87.0
济南,2019,2,13,36.0,146.8078431372549,117.0
成都,2019,2,28,30.0,72.42342342342343,103.0
成都,2018,8,13,30.0,44.47222222222222,103.0
上海,2019,2,18,31.0,32.750972762645915,120.0
济南,2018,8,12,35.0,52.94736842105263,115.0
成都,2019,2,17,31.0,40.5,103.0
厦门,2018,8,19,24.0,43.21052631578947,117.0
上海,2019,2,2,30.0,81.91044776119404,120.0
郑州,2019,1,8,34.0,195.0772357723577,113.0
济南,2019,1,3,36.0,219.47916666666666,115.0
上海,2019,1,6,31.0,54.605947955390334,120.0
上海,2019,2,5,32.0,98.22222222222223,120.0
郑州,2019,1,9,35.0,99.30081300813008,112.0
北京,2018,8,18,40.0,26.79591836734694,116.0
昆明,2019,2,3,25.0,40.55555555555556,103.0
北京,2019,2,2,38.0,164.20833333333334,115.0
厦门,2019,1,6,25.0,16.095238095238095,118.0
北京,2019,2,26,40.0,72.11538461538461,116.0
天津,2019,2,27,39.0,88.90441176470588,117.0
厦门,2018,8,24,24.0,32.5,117.0
上海,2018,8,15,32.0,62.111111111111114,121.0
青岛,2018,8,21,36.0,48.7431906614786,120.0
天津,2019,2,3,39.0,132.8048780487805,117.0
北京,2019,1,8,39.0,32.86693548387097,116.0
郑州,2019,1,12,34.0,243.88297872340425,113.0
昆明,2019,2,19,25.0,39.895348837209305,102.0
天津,2019,6,8,40.0,48.5,116.0
成都,2018,8,23,30.0,77.01041666666667,104.0
青岛,2019,1,19,35.0,138.875,119.0
上海,2019,6,10,32.0,45.64,120.0
济南,2019,1,12,36.0,240.6875,115.0
厦门,2019,2,13,25.0,28.555555555555557,118.0
青岛,2019,2,11,37.0,93.6,119.0
北京,2019,1,10,39.0,113.41958041958041,116.0
北京,2019,1,27,38.0,191.22916666666666,115.0
乌鲁木齐,2019,1,5,43.0,179.19424460431654,87.0
上海,2019,6,8,31.0,58.27835051546392,120.0
上海,2018,8,14,31.0,30.194444444444443,120.0
郑州,2018,8,16,35.0,45.663636363636364,113.0
乌鲁木齐,2018,8,27,42.0,86.88888888888889,89.0
天津,2019,2,13,39.0,67.58273381294964,118.0
郑州,2019,2,3,34.0,185.62820512820514,114.0
成都,2019,1,28,31.0,78.64571428571429,104.0
青岛,2019,1,11,35.0,151.5121951219512,120.0
昆明,2019,1,17,24.0,43.69387755102041,102.0
青岛,2019,1,20,35.0,59.33802816901409,119.0
北京,2018,8,9,40.0,49.370370370370374,116.0
上海,2018,8,20,31.0,33.44888888888889,121.0
上海,2019,1,24,30.0,163.62686567164178,120.0
郑州,2018,8,4,33.0,79.44117647058823,113.0
郑州,2018,8,22,35.0,57.86046511627907,113.0
昆明,2018,8,12,24.0,41.94117647058823,102.0
天津,2018,8,1,38.0,97.8,117.0
上海,2019,2,12,31.0,34.404761904761905,121.0
乌鲁木齐,2018,8,25,43.0,37.416666666666664,88.0
天津,2018,8,27,39.0,81.74736842105263,118.0
天津,2019,6,8,39.0,66.0,116.0
天津,2019,2,28,39.0,162.18796992481202,118.0
天津,2019,1,23,39.0,49.61951219512195,116.0
北京,2019,2,16,39.0,23.975,117.0
青岛,2019,1,22,35.0,114.67164179104478,119.0
郑州,2019,2,6,34.0,277.94594594594594,114.0
上海,2019,1,29,30.0,97.76470588235294,120.0
北京,2019,2,11,38.0,176.08333333333334,115.0
昆明,2018,8,1,24.0,30.057692307692307,102.0
天津,2019,1,5,39.0,39.169741697416974,117.0
天津,2019,2,22,38.0,372.0,117.0
天津,2019,1,18,38.0,176.875,117.0
上海,2019,1,2,32.0,107.39583333333333,120.0
郑州,2018,8,12,34.0,58.18421052631579,114.0
昆明,2019,2,3,25.0,32.985074626865675,102.0
北京,2019,2,5,39.0,174.98958333333334,117.0
昆明,2018,8,3,25.0,39.51282051282051,103.0
乌鲁木齐,2018,8,5,43.0,74.90277777777777,87.0
天津,2019,2,13,39.0,47.74,116.0
青岛,2018,8,7,36.0,35.12156862745098,120.0
北京,2019,1,21,38.0,121.91304347826087,117.0
上海,2019,1,8,32.0,77.44736842105263,120.0
青岛,2019,2,14,36.0,42.57575757575758,119.0
上海,2019,1,17,31.0,102.06712962962963,120.0
天津,2019,1,30,39.0,138.39705882352942,117.0
北京,2019,1,25,38.0,93.20833333333333,115.0
海口,2019,2,14,19.0,23.361702127659573,110.0
昆明,2019,1,1,25.0,33.62686567164179,102.0
成都,2019,2,11,31.0,56.891891891891895,104.0
北京,2019,2,21,40.0,61.49425287356322,116.0
青岛,2019,1,12,35.0,236.5,120.0
天津,2019,2,26,38.0,54.0,117.0
乌鲁木齐,2018,8,28,44.0,39.2,87.0
天津,2019,1,7,39.0,113.08333333333333,118.0
郑州,2019,2,21,33.0,247.8923076923077,113.0
上海,2019,1,9,31.0,36.95,121.0
北京,2019,1,12,40.0,175.4102564102564,116.0
厦门,2018,8,14,25.0,44.0,117.0
北京,2019,1,12,39.0,299.54502369668245,116.0
青岛,2019,2,13,36.0,81.78571428571429,119.0
济南,2019,1,31,36.0,62.625,115.0
海口,2018,8,8,19.0,23.055555555555557,110.0
成都,2019,6,9,31.0,29.041666666666668,103.0
上海,2019,6,9,30.0,45.28260869565217,120.0
昆明,2019,2,27,25.0,29.318181818181817,103.0
北京,2018,8,12,40.0,44.592592592592595,116.0
郑州,2019,2,15,33.0,168.25352112676057,113.0
成都,2019,1,29,31.0,68.16666666666667,103.0
昆明,2019,1,16,24.0,35.40229885057471,102.0
天津,2019,2,4,38.0,139.76119402985074,117.0
上海,2019,2,10,32.0,31.453125,120.0
济南,2019,1,8,37.0,68.17142857142858,116.0
成都,2018,8,14,31.0,43.75,103.0
北京,2018,8,18,39.0,61.534246575342465,117.0
上海,2019,2,26,31.0,46.93103448275862,121.0
乌鲁木齐,2019,2,15,43.0,85.51923076923077,87.0
济南,2019,1,27,36.0,88.51824817518248,116.0
上海,2018,8,25,30.0,41.91428571428571,120.0
上海,2019,1,3,30.0,97.76923076923077,120.0
乌鲁木齐,2018,8,20,43.0,64.8125,87.0
青岛,2019,2,26,35.0,57.09375,119.0
郑州,2018,8,22,34.0,64.87662337662337,113.0
济南,2019,2,18,37.0,86.20689655172414,116.0
海口,2019,1,26,19.0,55.625,110.0
厦门,2019,2,12,24.0,22.88372093023256,118.0
济南,2019,1,25,36.0,101.16666666666667,115.0
成都,2018,8,10,30.0,34.84426229508197,104.0
郑州,2019,2,3,33.0,111.24770642201835,113.0
厦门,2019,1,11,24.0,78.90625,117.0
北京,2019,1,11,40.0,120.76470588235294,116.0
北京,2018,8,8,38.0,56.716981132075475,115.0
厦门,2018,8,12,25.0,46.73684210526316,118.0
青岛,2019,1,14,37.0,172.66666666666666,119.0
成都,2019,1,8,31.0,62.91304347826087,103.0
北京,2019,1,21,39.0,98.46875,117.0
青岛,2019,1,2,36.0,140.23333333333332,120.0
乌鲁木齐,2019,2,11,42.0,87.13333333333334,89.0
北京,2019,2,28,39.0,133.4018691588785,116.0
海口,2019,1,2,19.0,47.64,110.0
天津,2018,8,22,39.0,62.12635379061372,117.0
成都,2019,1,14,30.0,136.098814229249,104.0
天津,2018,8,11,39.0,84.38738738738739,118.0
济南,2018,8,6,36.0,63.82644628099174,117.0
郑州,2019,2,9,34.0,68.01960784313725,113.0
济南,2019,6,9,36.0,66.625,115.0
成都,2019,2,27,31.0,49.20454545454545,104.0
昆明,2019,1,29,25.0,46.702127659574465,103.0
厦门,2019,1,15,24.0,45.55952380952381,118.0
厦门,2018,8,11,24.0,56.57142857142857,117.0
成都,2019,1,31,30.0,70.72641509433963,103.0
北京,2018,8,17,40.0,47.0,116.0
厦门,2018,8,28,25.0,20.0,118.0
济南,2018,8,13,37.0,76.2,116.0
青岛,2018,8,17,35.0,41.0,120.0
成都,2019,2,14,31.0,75.28804347826087,104.0
乌鲁木齐,2019,1,1,44.0,150.2,87.0
海口,2019,2,9,20.0,22.514285714285716,110.0
济南,2018,8,2,36.0,83.26282051282051,117.0
昆明,2018,8,15,25.0,56.24324324324324,103.0
乌鲁木齐,2018,8,7,43.0,80.15189873417721,87.0
海口,2019,1,22,19.0,45.21951219512195,110.0
呼和浩特,2019,1,13,40.0,110.32777777777778,111.0
郑州,2019,1,6,34.0,112.38392857142857,113.0
成都,2019,1,5,31.0,69.75,103.0
乌鲁木齐,2018,8,10,43.0,45.0,88.0
上海,2019,1,13,31.0,108.59731543624162,121.0
青岛,2019,1,22,37.0,105.125,119.0
郑州,2019,2,18,34.0,74.44444444444444,113.0
成都,2018,8,18,30.0,61.743362831858406,104.0
青岛,2019,1,16,36.0,64.91304347826087,119.0
上海,2019,2,11,31.0,38.354166666666664,121.0
上海,2019,6,9,32.0,52.4,120.0
青岛,2019,1,22,35.0,120.18604651162791,120.0
青岛,2018,8,3,35.0,35.093333333333334,119.0
天津,2019,1,24,40.0,76.46268656716418,116.0
青岛,2019,1,13,35.0,287.0217391304348,120.0
济南,2018,8,30,36.0,48.25,116.0
成都,2019,1,14,31.0,87.16666666666667,103.0
济南,2019,1,26,37.0,88.46376811594203,116.0
昆明,2019,1,23,24.0,37.87755102040816,102.0
郑州,2018,8,22,33.0,67.76623376623377,113.0
天津,2019,2,10,39.0,52.19815668202765,116.0
厦门,2018,8,13,25.0,53.5,119.0
郑州,2019,1,29,33.0,234.75,113.0
天津,2019,6,8,39.0,87.30797101449275,117.0
海口,2019,2,10,19.0,24.354166666666668,110.0
乌鲁木齐,2018,8,2,43.0,36.05555555555556,88.0
乌鲁木齐,2019,2,12,43.0,159.85454545454544,87.0
济南,2019,2,19,36.0,157.72727272727272,115.0
上海,2018,8,28,31.0,20.70731707317073,121.0
济南,2019,1,16,37.0,69.07575757575758,116.0
济南,2018,8,21,36.0,60.666666666666664,115.0
成都,2018,8,25,31.0,55.59504132231405,104.0
青岛,2019,1,9,37.0,58.69565217391305,119.0
上海,2019,2,17,30.0,37.97560975609756,120.0
青岛,2019,1,8,36.0,98.41914191419141,120.0
乌鲁木齐,2019,2,28,43.0,199.30392156862746,87.0
上海,2018,8,18,32.0,34.63013698630137,120.0
青岛,2018,8,16,35.0,41.01851851851852,119.0
厦门,2018,8,21,25.0,41.05882352941177,119.0
天津,2019,1,30,40.0,75.28125,116.0
厦门,2019,2,4,25.0,47.53846153846154,118.0
北京,2019,1,13,39.0,261.8875,116.0
成都,2019,1,3,31.0,76.83977900552486,104.0
青岛,2018,8,7,36.0,64.88888888888889,119.0
昆明,2019,2,16,25.0,35.191489361702125,103.0
昆明,2018,8,4,25.0,37.97222222222222,103.0
青岛,2018,8,23,37.0,52.73529411764706,119.0
青岛,2018,8,11,36.0,46.07581227436823,120.0
青岛,2019,2,25,37.0,69.6842105263158,119.0
成都,2019,1,1,30.0,67.8211009174312,104.0
青岛,2018,8,25,36.0,62.0,119.0
乌鲁木齐,2018,8,27,43.0,39.76470588235294,88.0
呼和浩特,2018,8,30,40.0,36.5,111.0
北京,2019,1,23,40.0,45.60526315789474,116.0
昆明,2019,2,10,25.0,36.573170731707314,102.0
上海,2019,2,21,32.0,91.39583333333333,120.0
济南,2019,1,30,36.0,168.25,115.0
成都,2019,2,4,31.0,87.8848167539267,104.0
海口,2018,8,6,20.0,24.940298507462686,110.0
北京,2019,1,30,39.0,126.69318181818181,117.0
乌鲁木齐,2019,1,2,42.0,497.3888888888889,89.0
郑州,2019,1,18,35.0,115.2,113.0
郑州,2019,2,8,35.0,88.32835820895522,112.0
青岛,2019,1,9,35.0,62.208333333333336,120.0
成都,2019,2,9,30.0,52.554621848739494,103.0
厦门,2019,2,22,24.0,43.152542372881356,117.0
青岛,2019,2,15,35.0,62.61904761904762,120.0
昆明,2019,2,22,25.0,51.61363636363637,103.0
青岛,2018,8,27,36.0,39.98455598455598,120.0
青岛,2019,2,17,36.0,60.19672131147541,120.0
厦门,2018,8,26,25.0,25.5,119.0
青岛,2018,8,12,35.0,41.6,120.0
青岛,2019,1,13,36.0,266.70382165605093,120.0
厦门,2018,8,28,24.0,34.166666666666664,117.0
青岛,2019,1,2,37.0,134.0,119.0
青岛,2018,8,8,36.0,42.654761904761905,120.0
上海,2019,2,13,30.0,35.62686567164179,120.0
郑州,2019,1,26,34.0,86.70967741935483,114.0
济南,2018,8,17,35.0,35.25,115.0
天津,2018,8,17,40.0,45.0,116.0
天津,2019,1,28,39.0,58.02097902097902,118.0
济南,2019,1,23,36.0,97.91111111111111,115.0
郑州,2019,1,8,34.0,200.62637362637363,114.0
北京,2019,2,21,39.0,178.68548387096774,116.0
北京,2018,8,19,39.0,44.310344827586206,117.0
上海,2018,8,18,30.0,26.63157894736842,120.0
天津,2019,2,3,38.0,134.74242424242425,117.0
济南,2019,1,1,37.0,123.09836065573771,116.0
